Request No,Brand,Season,Dept,Size Type,Channel,Style No,Style Name,Artwork/Color No/Name,In Store Date,Qty,Retail Price,Store Set,Size Range,Offer Description,AC Date,LUC,SUC,Trans Mode,Unit Status,DC Date,PO,Store Set Date,Status,Material Supplier Art #,Material COO,Style Fiber Content,Finished Weight,Material Cost,Yield,Yield UOM,Sub Dept,Freight Product Category,Product Type,Modified By,Last Published Date,Agent,Vendor,Factory,Style Name,Trim Cost,Fabric Financing Fee,Duty Savings Program,Est Duty Amt,HTS No,Quota Category,Fabric Financing Fee,Offer No,IMU%,Vendor Comments,PO Status
HQ139664,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871257,24 SPRING ANKLE,009036-INDUSTRIAL NAVY,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 COST FOR EARLY ACCESS,11/27/2023,19.13,13.40,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.420000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 SPRING ANKLE,1.41,0.28,STANDARD,0.00,6204628018,348,0.28,201933,80.67,solid fabric - no matching,
HQ139664,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871257,24 SPRING ANKLE,009192-WINTER WHITE,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 COST FOR EARLY ACCESS,11/27/2023,19.13,13.40,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.420000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 SPRING ANKLE,1.41,0.28,STANDARD,0.00,6204628018,348,0.28,201933,80.67,solid fabric - no matching,
HQ139664,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871257,24 SPRING ANKLE,009344-LIGHT STONE,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/25 COST FOR EARLY ACCESS,11/27/2023,19.13,13.40,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,XNH5079,CHINA,"93.00% COTTON
7.00% SPANDEX",290.00,4.95,1.420000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),24 SPRING ANKLE,1.41,0.28,STANDARD,0.00,6204628018,348,0.28,201933,80.67,solid fabric - no matching,
HQ139019,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871266,CURVY HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,002800-CLEAN RINSE WASH,01/08/2024,"1,333",98.99,QTR1,601_MISSY_NUMERIC,FINAL 07/26 COST FOR CURVY MISSY,10/24/2023,16.15,11.50,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,PLACIDO,PAKISTAN,,,3.17,1.740000,YRD,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,CURVY HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,2.27,0.22,MP,1.72,6204628011,348,0.22,202596,83.69,,
HQ139019,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,871266,CURVY HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,002800-CLEAN RINSE WASH,01/29/2024,390,98.99,QTR1,601_MISSY_NUMERIC,FINAL 07/26 COST FOR CURVY MISSY,11/15/2023,16.15,11.50,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,PLACIDO,PAKISTAN,,,3.17,1.740000,YRD,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,CURVY HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,2.27,0.22,MP,1.72,6204628011,348,0.22,202596,83.69,,
HQ139020,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871268,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,002800-CLEAN RINSE WASH,01/08/2024,"1,268",98.99,QTR1,601_MISSY_NUMERIC,FINAL 07/14 BASED ON TC POCKET,10/24/2023,15.63,11.11,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,PLACIDO,PAKISTAN,,,3.17,1.620000,YRD,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,2.28,0.21,MP,1.66,6204628011,348,0.21,198276,,,
HQ139020,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871268,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,002800-CLEAN RINSE WASH,01/29/2024,496,98.99,QTR1,601_MISSY_NUMERIC,FINAL 07/14 BASED ON TC POCKET,11/15/2023,15.63,11.11,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,PLACIDO,PAKISTAN,,,3.17,1.620000,YRD,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,2.28,0.21,MP,1.66,6204628011,348,0.21,198276,,,
HQ139020,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,871268,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,002800-CLEAN RINSE WASH,12/18/2023,117,98.99,QTR1,601_MISSY_NUMERIC,FINAL 07/26 COST ON EARLY ACCESS,11/27/2023,21.52,11.11,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,PLACIDO,PAKISTAN,,,3.17,1.620000,YRD,DENIM,DENIM PANT,,P6780159,2023-07-28 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,HIGH RISE BOOTCUT DENIM WITH CLEAN HEM,2.28,0.21,MP,1.84,6204628011,348,0.21,202410,,,
HQ133128,ATF,SPRING 2024,526 M PANTS,MISSY,,875384,***DO NOT USE*** HW SAILOR BUTTON DENIM TROUSER WITH CLEAN HEM,,,,,FEB,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,PLACIDO,PAKISTAN,,,,,,DENIM,,,,,,,,***DO NOT USE*** HW SAILOR BUTTON DENIM TROUSER WITH CLEAN HEM,,,STANDARD,,,,,,,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,002222-BLACK,01/08/2024,581,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,11/18/2023,16.19,13.12,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,009036-INDUSTRIAL NAVY,01/08/2024,"1,600",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,11/18/2023,16.19,13.12,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,009344-LIGHT STONE,01/08/2024,"1,600",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,11/18/2023,16.19,13.12,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,002222-BLACK,01/29/2024,"1,030",98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,12/09/2023,16.19,13.12,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,009036-INDUSTRIAL NAVY,01/29/2024,178,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,12/09/2023,16.19,13.12,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ139658,ATF,SPRING 2024,526 M PANTS,CURVY MISSY,US STORES,875399,23 CURVY TROUSER,009344-LIGHT STONE,01/29/2024,178,98.99,QTR1,601_MISSY_NUMERIC,FINAL: 7/17 COST FOR CURVY MISSY,12/09/2023,16.19,13.12,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.610000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY TROUSER,1.44,0.26,STANDARD,0.00,6204639011,648,0.26,182500,83.64,,
HQ133127,ATF,SPRING 2024,526 M PANTS,MISSY,,875422,***DO NOT USE*** HW SAILOR BUTTON DENIM TROUSER WITH CLEAN HEM,,,,,FEB,601_MISSY_NUMERIC,,,,,,,,,,DROPPED,9163HP,PAKISTAN,"98.00% COTTON
2.00% ELASTANE",10.75,,,,DENIM,,,,,,,,***DO NOT USE*** HW SAILOR BUTTON DENIM TROUSER WITH CLEAN HEM,,,STANDARD,,,,,,,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,002222-BLACK,01/08/2024,816,98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,11/18/2023,15.45,12.49,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,009036-INDUSTRIAL NAVY,01/08/2024,"1,556",98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,11/18/2023,15.45,12.49,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,009344-LIGHT STONE,01/08/2024,"1,556",98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,11/18/2023,15.45,12.49,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,002222-BLACK,01/29/2024,670,98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,12/09/2023,15.45,12.49,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,009036-INDUSTRIAL NAVY,01/29/2024,105,98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,12/09/2023,15.45,12.49,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141719,ATF,SPRING 2024,527 P PANTS,PETITE,US STORES,875473,23 PETITE TROUSER,009344-LIGHT STONE,01/29/2024,105,98.99,SB2,604_PETITE_NUMERIC,FINAL: 7/17 COST FOR PETITE,12/09/2023,15.45,12.49,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.460000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 PETITE TROUSER,1.44,0.24,STANDARD,0.00,6204639011,,0.24,195916,84.39,,
HQ141720,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,875568,23 CURVY PETITE TROUSER,002222-BLACK,01/08/2024,798,98.99,SB2,604_PETITE_NUMERIC,7/17 COST FOR CURVY PETITE,11/18/2023,16.06,13.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY PETITE TROUSER,1.45,0.26,STANDARD,0.00,6204639011,,0.26,198884,83.78,,
HQ141720,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,875568,23 CURVY PETITE TROUSER,009036-INDUSTRIAL NAVY,01/08/2024,"1,368",98.99,SB2,604_PETITE_NUMERIC,7/17 COST FOR CURVY PETITE,11/18/2023,16.06,13.01,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY PETITE TROUSER,1.45,0.26,STANDARD,0.00,6204639011,,0.26,198884,83.78,,
HQ141720,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,875568,23 CURVY PETITE TROUSER,002222-BLACK,01/29/2024,595,98.99,SB2,604_PETITE_NUMERIC,7/17 COST FOR CURVY PETITE,12/09/2023,16.06,13.01,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY PETITE TROUSER,1.45,0.26,STANDARD,0.00,6204639011,,0.26,198884,83.78,,
HQ141720,ATF,SPRING 2024,527 P PANTS,CURVY PETITE,US STORES,875568,23 CURVY PETITE TROUSER,009036-INDUSTRIAL NAVY,01/29/2024,142,98.99,SB2,604_PETITE_NUMERIC,7/17 COST FOR CURVY PETITE,12/09/2023,16.06,13.01,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,XNHPB9427,CHINA,"9.00% SPANDEX
73.00% POLYESTER
18.00% RAYON",285.00,4.05,1.580000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-11 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL LTD. CO,TUSKER APPAREL LTD. CO (FTY),23 CURVY PETITE TROUSER,1.45,0.26,STANDARD,0.00,6204639011,,0.26,198884,83.78,,
HQ139867,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875647,EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,01/08/2024,794,89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB$2.75/YD I/O $2.80/Y,10/24/2023,12.56,9.75,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.560000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT - CHAMBRAY,1.81,0.18,MP,0.27,6204698044,847,0.18,193320,86.04,y/d chambray - no matching,
HQ139867,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875647,EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,03/04/2024,"1,211",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB$2.75/YD I/O $2.80/Y,12/20/2023,12.56,9.75,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.560000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT - CHAMBRAY,1.81,0.18,MP,0.27,6204698044,847,0.18,193320,86.04,y/d chambray - no matching,
HQ139867,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875647,EASY FL LINEN PANT - CHAMBRAY,008187-WHISKEY CREAM,03/04/2024,"1,458",89.99,QTR1,602_MISSY_ALPHA,FINAL: 6/28 FOB$2.75/YD I/O $2.80/Y,12/20/2023,12.56,9.75,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.560000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT - CHAMBRAY,1.81,0.18,MP,0.27,6204698044,847,0.18,193320,86.04,y/d chambray - no matching,
HQ139867,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875647,EASY FL LINEN PANT - CHAMBRAY,001056-NAVY/WHITE,12/18/2023,70,89.99,QTR1,602_MISSY_ALPHA,FINAL: 07/19 COST FOR EARLY ACCESS,11/27/2023,16.80,9.75,AIR,FC,12/11/2023,,12/18/2023,ADOPTED,HW1508013005YCHAMBRAY,CHINA,"55.00% LINEN
45.00% VISCOSE",200.00,2.95,1.560000,YRD,,PANTS (NON-DENIM)-MEDIUM WEIGH,,K6860449,2023-07-10 00:00:00.0,LF CENTENNIAL PTE LTD,TUSKER APPAREL TRADING AND MARKETING W.L.L,SPARROW APPAREL LIMITED,EASY FL LINEN PANT - CHAMBRAY,1.81,0.18,MP,0.24,6204698044,847,0.18,199994,81.33,y/d chambray - no matching,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,002222-BLACK,01/08/2024,492,49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,10/25/2023,9.58,6.85,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,008187-WHISKEY CREAM,01/08/2024,481,49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,10/25/2023,9.58,6.85,OCEAN,FC,01/01/2024,,01/08/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,002222-BLACK,01/29/2024,"1,110",49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,11/15/2023,9.58,6.85,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,008187-WHISKEY CREAM,01/29/2024,"1,076",49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,11/15/2023,9.58,6.85,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,018878-BRIGHT VERBENA,01/29/2024,"1,661",49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,11/15/2023,9.58,6.85,OCEAN,FC,01/22/2024,,01/29/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
HQ140381,ATF,SPRING 2024,526 M PANTS,MISSY,US STORES,875649,24 6 INCH SHORT,002222-BLACK,03/04/2024,711,49.99,QTR1,601_MISSY_NUMERIC,6/21 KEEP AS WIN'23-6349U,12/20/2023,9.58,6.85,OCEAN,IR,02/26/2024,,03/04/2024,ADOPTED,D02727A,CHINA,"98.00% COTTON
2.00% SPANDEX",205.00,2.80,0.880000,,,SKIRTS/SHORTS-LIGHT WEIGHT,,K6860449,2023-07-10 00:00:00.0,"MGF SOURCING US, LLC","TAINAN ENTERPRISES CO., LTD",PT ANDALAN MANDIRI BUSANA,24 6 INCH SHORT,1.03,0.10,MP,0.97,6204628056,,0.10,184173,80.84,,
